Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Descripcion_Psicologica
3,2,2,4,1,3,5,4,2,4,"Escéptico, Fiable, Disciplinado, Relajado, Sereno, Imaginativo"
4,3,3,2,3,3,3,3,4,3,"Callado, Sensible al estrés, Temperamental"
4,5,4,4,1,2,1,2,3,5,"Reflexivo, Conciliador, Compasivo, Impulsivo, Flexible, Relajado, Curioso"
4,4,3,3,3,3,3,2,4,3,"Reflexivo, Relajado, Impulsivo"
5,4,1,2,3,2,2,4,4,4,"Distante, Reflexivo, Confiado, Empático, Fiable, Disciplinado, Inseguro, Preocupado"
4,3,4,3,2,3,4,1,3,4,"Reservado, Callado, Franco, Relajado, Descuidado, Imaginativo, Original"
4,5,3,4,3,2,2,3,3,3,"Callado, Reservado, Empático, Sereno, Calmado"
5,2,3,4,2,2,4,3,2,4,"Callado, Reservado, Franco, Directo, Sereno, Intelectual, Creativo"
2,4,2,4,1,4,2,4,2,5,"Sociable, Cooperador, Disciplinado, Planificador, Seguro, Curioso, No convencional"
1,2,3,1,3,4,5,3,4,3,"Hablador, Escéptico, Sensible al estrés"
4,3,3,1,2,2,4,3,4,4,"Discreto, Escéptico, Temperamental, Vulnerable, Curioso"
3,5,2,3,3,4,1,4,3,3,"Conciliador, Eficiente, Fiable"
4,3,3,3,3,3,4,2,3,4,"Reflexivo, Franco, Relajado, Flexible"
3,5,3,2,1,2,2,3,4,5,"Reservado, Discreto, Compasivo, Confiado, Vulnerable, Sensible al estrés, Curioso, Original"
1,3,1,5,4,4,3,4,2,2,"Hablador, Minucioso, Relajado, Estable emocionalmente, Tradicional"
4,4,5,2,2,2,1,1,4,3,"Reservado, Cooperador, Flexible, Espontáneo, Vulnerable, Temperamental"
4,3,3,2,3,1,2,3,3,3,Distante
5,3,4,1,3,1,3,2,5,3,"Reflexivo, Introvertido, Impulsivo, Inseguro, Preocupado"
4,4,3,4,3,2,2,4,3,3,"Distante, Cooperador, Calmado, Relajado"
5,4,3,3,3,2,2,3,4,4,"Callado, Discreto, Amable, Confiado"
2,2,3,3,2,3,4,2,3,3,"Escéptico, Desconfiado, Relajado, Flexible"
4,4,1,3,3,3,1,5,4,4,"Callado, Empático, Minucioso"
4,3,4,5,3,3,2,3,2,3,"Distante, Impulsivo, Estable emocionalmente, Resiliente"
3,5,3,4,3,3,1,2,2,4,"Confiado, Flexible, Espontáneo, Sereno"
5,2,3,1,3,2,4,2,5,4,"Introvertido, Competitivo, Escéptico, Espontáneo, Ansioso, Inseguro"
3,2,4,2,2,3,4,3,3,4,"Escéptico, Descuidado, Desorganizado, Creativo"
4,4,3,2,3,2,3,3,4,3,"Reflexivo, Temperamental"
4,3,2,5,1,3,4,4,2,5,"Introvertido, Reservado, Crítico, Desconfiado, Fiable, Seguro, Sereno, No convencional"
2,4,4,4,1,4,3,3,1,5,"Entusiasta, Descuidado, Calmado, Original, Intelectual"
3,4,3,5,1,3,1,3,2,5,"Confiado, Empático, Relajado, Seguro, Intelectual, No convencional"
2,2,3,2,3,3,3,2,3,3,"Franco, Impulsivo"
3,4,5,3,3,3,3,2,3,3,Relajado
2,4,4,2,2,3,2,2,3,3,"Confiado, Descuidado, Impulsivo"
3,4,2,4,3,2,3,4,2,4,"Reflexivo, Introvertido, Disciplinado, Fiable, Relajado"
4,4,3,3,3,2,2,3,3,3,"Reservado, Reflexivo, Compasivo, Confiado"
3,5,1,4,1,4,2,5,1,5,"Cooperador, Fiable, Organizado, Calmado, Estable emocionalmente, Imaginativo"
3,5,3,5,1,4,1,3,2,5,"Cooperador, Empático, Sereno, Intelectual"
3,3,2,4,1,3,3,4,2,5,"Disciplinado, Seguro, Imaginativo"
4,3,3,3,5,2,3,3,3,2,"Reservado, Reflexivo, Tradicional"
5,3,3,3,4,1,2,4,4,2,"Discreto, Práctico, Convencional"
3,4,4,2,4,2,1,3,4,3,"Discreto, Callado, Amable, Cooperador, Espontáneo, Relajado, Preocupado, Práctico, Convencional"
4,3,2,4,3,2,3,4,2,4,"Callado, Fiable, Seguro"
5,4,2,3,1,1,2,4,4,4,"Reservado, Empático, Amable, Organizado, Eficiente, Intelectual, Curioso"
5,2,4,1,3,2,4,2,4,3,"Reservado, Distante, Crítico, Desconfiado, Relajado, Ansioso"
5,5,2,4,3,1,1,4,2,3,"Distante, Empático, Compasivo, Eficiente, Relajado"
3,3,2,4,1,3,3,4,1,5,"Planificador, Minucioso, Relajado, Resiliente, No convencional, Curioso"
2,4,3,4,2,3,2,3,3,5,"Empático, Sereno, Estable emocionalmente, Imaginativo"
3,5,1,5,1,4,1,5,1,5,"Conciliador, Cooperador, Eficiente, Sereno, Original, Intelectual"
5,4,3,1,2,1,2,3,5,3,"Reservado, Reflexivo, Conciliador, Confiado, Inseguro"
5,3,1,5,2,1,2,4,2,4,"Introvertido, Minucioso, Disciplinado, Relajado, Estable emocionalmente, Creativo"
4,4,2,4,3,3,2,4,3,3,"Reflexivo, Reservado, Amable, Confiado, Organizado, Seguro, Relajado"
2,5,1,3,2,4,1,4,2,5,"Sociable, Energético, Compasivo, Confiado, Planificador, Relajado, Curioso"
4,3,3,2,2,3,3,4,4,5,"Callado, Preocupado, Sensible al estrés, No convencional"
1,4,2,5,1,4,2,4,1,4,"Asertivo, Cooperador, Empático, Planificador, Estable emocionalmente, Seguro, Original"
2,4,2,3,3,3,2,4,3,3,"Compasivo, Disciplinado"
3,4,4,4,2,3,2,2,2,4,"Confiado, Compasivo, Flexible, Desorganizado, Estable emocionalmente, Intelectual"
4,3,1,4,4,3,4,4,2,2,"Reservado, Callado, Desconfiado, Crítico, Disciplinado, Sereno, Tradicional, Pies en la tierra"
1,4,3,4,2,5,3,3,2,4,"Entusiasta, Sociable, Seguro, Estable emocionalmente, Curioso"
2,3,2,5,3,4,2,5,1,4,"Asertivo, Entusiasta, Organizado, Relajado"
4,2,3,3,3,2,4,3,3,2,"Callado, Desconfiado, Realista"
1,3,4,5,1,5,4,3,1,5,"Sociable, Energético, Franco, Espontáneo, Descuidado, Seguro, Resiliente, Curioso, Creativo"
4,2,3,3,1,2,4,3,4,4,"Reflexivo, Reservado, Crítico, Curioso, Imaginativo"
3,3,4,3,2,3,4,2,3,4,"Franco, Competitivo, Desorganizado, Espontáneo, Intelectual, Curioso"
2,2,2,3,5,4,4,4,2,2,"Sociable, Hablador, Escéptico, Disciplinado, Sereno, Tradicional, Convencional"
3,5,5,3,3,4,1,2,3,4,"Confiado, Compasivo, Descuidado, Desorganizado"
2,4,3,2,3,4,2,3,4,4,"Extrovertido, Sociable, Cooperador, Temperamental"
4,4,3,3,3,2,2,3,3,4,"Introvertido, Reservado, Empático"
3,4,2,1,2,4,2,3,4,5,"Compasivo, Temperamental, Ansioso, No convencional"
2,2,5,5,3,4,5,1,2,4,"Sociable, Extrovertido, Franco, Flexible, Impulsivo, Seguro, Relajado"
2,4,3,4,2,4,2,3,2,5,"Entusiasta, Empático, Amable, Calmado, Curioso"
2,4,2,5,1,5,1,4,2,5,"Sociable, Empático, Cooperador, Planificador, Fiable, Resiliente, Seguro, No convencional"
3,2,3,3,4,3,3,3,4,3,"Escéptico, Realista"
2,4,2,4,4,4,2,4,2,3,"Energético, Asertivo, Amable, Fiable, Disciplinado, Resiliente, Pragmático"
3,4,2,4,3,3,2,4,2,3,"Cooperador, Amable, Organizado, Relajado"
3,5,3,3,4,3,1,3,3,3,"Confiado, Pies en la tierra"
2,4,3,3,2,4,3,2,4,4,"Asertivo, Impulsivo, Desorganizado, Intelectual"
2,3,2,3,2,3,3,4,4,4,"Planificador, Eficiente, No convencional"
4,4,3,1,2,3,2,2,4,3,"Callado, Compasivo, Relajado, Impulsivo, Ansioso, Inseguro"
2,2,1,4,3,4,4,5,3,4,"Hablador, Entusiasta, Competitivo, Fiable, Disciplinado, Estable emocionalmente"
4,4,2,3,4,3,1,4,2,3,"Reservado, Amable, Planificador, Organizado, Estable emocionalmente, Relajado, Práctico"
4,2,3,4,3,3,5,3,3,4,"Callado, Directo, Relajado"
5,4,2,2,1,1,2,4,4,5,"Distante, Introvertido, Compasivo, Organizado, Preocupado, Inseguro, Original"
1,5,2,3,2,4,2,4,2,5,"Energético, Compasivo, Eficiente, Organizado, Calmado, Imaginativo"
4,5,3,2,4,3,1,3,4,3,"Callado, Empático, Sensible al estrés, Vulnerable, Pies en la tierra"
3,2,4,3,4,3,5,3,4,2,"Franco, Competitivo, Relajado, Tradicional"
5,5,4,4,4,2,1,3,3,2,"Reflexivo, Distante, Empático, Impulsivo, Resiliente, Estable emocionalmente, Práctico"
3,4,4,3,2,2,2,2,3,3,"Callado, Confiado, Compasivo, Relajado"
4,2,3,5,4,2,4,3,2,2,"Distante, Franco, Competitivo, Sereno, Realista, Convencional"
3,5,1,4,2,3,1,5,3,4,"Compasivo, Minucioso, Eficiente, Relajado, Original"
5,5,3,5,4,2,2,3,1,2,"Reservado, Discreto, Conciliador, Empático, Relajado, Sereno, Práctico, Convencional"
3,3,3,3,3,3,2,3,2,3,"Seguro, Estable emocionalmente"
2,4,1,5,2,4,2,5,1,3,"Hablador, Cooperador, Empático, Organizado, Fiable, Sereno"
3,3,3,2,3,3,4,3,4,4,"Franco, Desconfiado, Temperamental"
4,3,3,5,3,2,3,3,1,3,"Reservado, Sereno"
2,4,2,5,3,4,1,5,1,4,"Hablador, Sociable, Amable, Fiable, Relajado, Seguro"
2,3,1,3,1,4,4,5,3,5,"Asertivo, Escéptico, Competitivo, Minucioso, Imaginativo"
2,5,2,1,3,3,1,4,5,3,"Confiado, Conciliador, Disciplinado, Minucioso, Ansioso"
2,3,3,3,2,4,2,4,3,4,"Sociable, Hablador, Imaginativo, Intelectual"
4,3,1,3,3,3,3,4,2,4,"Reservado, Distante, Organizado, Fiable, Sereno"
5,2,2,2,3,2,3,3,3,3,"Callado, Discreto, Crítico, Directo"
2,3,3,2,3,4,4,3,4,3,"Extrovertido, Desconfiado, Escéptico, Ansioso, Temperamental"
2,4,4,3,2,4,2,3,2,3,"Asertivo, Amable, Espontáneo, Calmado, Seguro"
4,1,1,4,2,3,5,5,3,3,"Callado, Competitivo, Fiable, Eficiente, Calmado, Relajado"
3,5,4,4,3,3,1,2,2,3,"Confiado, Compasivo, Desorganizado, Descuidado, Calmado, Relajado"
3,2,3,3,4,3,5,3,3,3,"Competitivo, Pies en la tierra, Práctico"
3,4,4,2,3,2,2,3,4,4,"Reflexivo, Empático, Confiado, Impulsivo, Relajado, Sensible al estrés"
4,4,4,5,1,1,3,2,2,5,"Discreto, Reflexivo, Flexible, Descuidado, Estable emocionalmente, Imaginativo, Intelectual"
2,3,1,4,2,4,3,5,2,4,"Entusiasta, Planificador, Seguro, Resiliente, Creativo"
4,3,4,2,3,2,4,3,4,3,"Reservado, Discreto, Competitivo, Desorganizado, Impulsivo, Temperamental"
3,2,4,1,2,3,4,2,5,4,"Competitivo, Franco, Impulsivo, Ansioso, Curioso, Imaginativo"
5,3,3,2,3,2,3,3,3,3,"Distante, Callado"
3,4,3,4,3,3,2,3,3,3,"Empático, Sereno, Estable emocionalmente"
1,2,2,3,3,5,4,4,3,3,"Extrovertido, Directo, Organizado"
4,2,4,3,2,2,3,2,3,4,"Discreto, Distante, Directo, Franco, Relajado, Impulsivo, Creativo, Imaginativo"
3,3,3,4,3,2,3,3,3,2,"Reservado, Callado, Estable emocionalmente, Convencional, Realista"
3,3,3,3,2,3,3,3,3,4,Intelectual
3,4,1,3,2,4,2,5,3,4,"Cooperador, Conciliador, Disciplinado, Organizado, Imaginativo, Creativo"
1,5,4,5,2,4,1,2,1,3,"Hablador, Sociable, Empático, Conciliador, Impulsivo, Descuidado, Resiliente"
4,3,4,3,4,2,4,2,3,2,"Introvertido, Crítico, Espontáneo, Flexible, Tradicional, Pies en la tierra"
3,3,1,5,2,3,4,5,2,3,"Directo, Escéptico, Disciplinado, Estable emocionalmente, Relajado"
4,5,3,4,1,2,2,3,1,5,"Introvertido, Empático, Seguro, Curioso, No convencional"
3,3,4,3,2,4,2,3,3,3,Desorganizado
5,4,3,3,4,2,3,3,3,3,"Reservado, Tradicional"
2,4,3,5,3,4,2,4,1,2,"Asertivo, Confiado, Sereno, Seguro, Práctico, Pragmático"
3,3,2,3,3,4,3,4,3,4,"Organizado, Fiable"
4,4,4,3,2,3,2,2,2,4,"Discreto, Reflexivo, Compasivo, Conciliador, Impulsivo, Desorganizado, Sereno, Resiliente, Intelectual, Original"
1,5,3,5,1,4,1,3,1,5,"Energético, Conciliador, Seguro, Intelectual"
4,3,1,5,3,3,3,4,1,4,"Distante, Organizado, Minucioso, Relajado, Seguro"
4,5,3,1,1,2,2,4,4,5,"Distante, Compasivo, Amable, Inseguro, Creativo, No convencional"
4,4,1,1,3,2,2,4,4,3,"Reflexivo, Conciliador, Eficiente, Minucioso, Preocupado, Ansioso"
1,3,2,4,3,5,3,4,2,4,"Extrovertido, Entusiasta, Planificador, Minucioso, Calmado, Resiliente"
2,5,2,4,4,5,1,4,2,3,"Energético, Confiado, Compasivo, Organizado, Estable emocionalmente, Práctico, Pragmático"
3,1,2,3,3,3,5,3,2,4,"Escéptico, Franco, Sereno, Calmado"
2,2,3,3,2,3,4,4,3,4,"Directo, Crítico, Curioso"
1,4,2,4,2,5,2,4,3,3,"Hablador, Compasivo, Planificador, Organizado, Relajado"
3,3,2,5,3,3,3,4,1,4,"Fiable, Sereno, Calmado"
3,2,1,3,2,3,4,4,4,4,"Desconfiado, Franco, Minucioso, Eficiente, Creativo, Original"
2,3,3,4,4,3,3,3,2,3,"Resiliente, Pies en la tierra, Práctico"
2,3,5,3,3,4,3,2,3,3,"Sociable, Desorganizado"
3,4,2,3,1,3,2,4,3,5,"Cooperador, Minucioso, Original"
2,3,4,5,3,4,3,3,2,4,"Asertivo, Flexible, Desorganizado, Calmado, Resiliente"
2,3,5,2,4,4,2,2,4,2,"Extrovertido, Hablador, Descuidado, Relajado, Ansioso, Preocupado, Pragmático"
5,2,3,4,3,2,4,2,2,3,"Callado, Discreto, Franco, Desconfiado, Desorganizado, Seguro, Calmado"
1,3,1,2,3,4,2,4,4,4,"Energético, Planificador, Fiable, Ansioso, Sensible al estrés"
3,4,4,3,1,3,3,2,3,4,"Desorganizado, Original, Imaginativo"
2,4,3,5,2,3,2,4,2,4,"Amable, Estable emocionalmente, Relajado, Original, Creativo"
2,2,4,4,3,3,4,3,2,3,"Directo, Descuidado, Impulsivo, Resiliente, Relajado"
2,4,4,5,2,4,2,3,1,4,"Extrovertido, Confiado, Espontáneo, Impulsivo, Sereno, Intelectual, Creativo"
2,2,2,5,5,4,3,3,2,1,"Extrovertido, Energético, Directo, Escéptico, Calmado, Práctico, Convencional"
3,2,1,3,3,3,4,5,3,3,"Franco, Fiable"
3,3,2,4,2,3,2,3,2,3,"Relajado, Calmado"
1,5,3,4,2,5,2,4,2,4,"Sociable, Confiado, Cooperador, Sereno, Curioso, Creativo"
3,3,2,4,3,3,2,4,2,2,"Planificador, Fiable, Calmado, Seguro, Pragmático"
3,4,3,3,2,3,3,3,3,5,"Imaginativo, No convencional"
5,3,3,2,3,2,3,3,3,4,Introvertido
4,4,1,2,4,3,2,4,3,3,"Discreto, Distante, Amable, Confiado, Minucioso, Tradicional"
3,4,3,3,2,3,3,3,2,3,Sereno
4,3,5,4,3,2,3,2,2,3,"Distante, Reflexivo, Espontáneo, Impulsivo, Estable emocionalmente"
1,4,4,4,3,4,2,3,2,4,"Energético, Amable, Conciliador, Impulsivo, Seguro, Relajado"
3,3,2,4,3,3,2,4,3,4,"Disciplinado, Seguro"
1,3,3,3,3,5,3,4,4,3,Entusiasta
3,4,2,3,1,3,1,4,2,5,"Amable, Confiado, Disciplinado, Relajado, Resiliente, Curioso"
3,4,3,5,3,3,1,4,1,4,"Amable, Conciliador, Relajado, Resiliente"
4,5,3,4,2,2,1,3,2,4,"Callado, Empático, Estable emocionalmente, Original, Creativo"
3,4,5,2,3,2,3,1,3,2,"Discreto, Relajado, Realista, Pies en la tierra"
1,3,2,1,4,4,3,3,4,3,"Sociable, Hablador, Ansioso, Pragmático"
3,4,2,4,1,3,3,4,3,5,"Eficiente, Relajado, Creativo, Intelectual"
5,4,2,4,1,2,2,4,2,5,"Discreto, Reflexivo, Cooperador, Eficiente, Seguro, No convencional"
3,3,3,3,1,3,4,3,3,4,"Franco, Directo, Original, Creativo"
1,3,1,5,4,5,3,5,1,2,"Extrovertido, Planificador, Disciplinado, Estable emocionalmente, Realista"
2,3,4,2,3,4,3,3,3,4,"Extrovertido, Espontáneo"
2,5,3,5,1,4,1,3,1,4,"Extrovertido, Sociable, Compasivo, Sereno, Calmado, Intelectual, Original"
3,4,3,2,4,3,1,2,4,3,"Compasivo, Confiado, Relajado, Impulsivo, Temperamental, Práctico"
2,4,2,3,3,3,2,4,3,3,"Conciliador, Confiado, Planificador, Organizado"
3,5,3,3,3,2,1,3,3,3,"Distante, Reflexivo, Cooperador"
2,4,2,5,2,3,1,4,1,3,"Compasivo, Fiable, Minucioso, Sereno, Estable emocionalmente"
5,3,1,5,3,1,3,4,2,3,"Reservado, Distante, Planificador, Organizado, Calmado, Sereno"
5,4,3,3,3,1,2,3,3,3,"Reflexivo, Distante, Cooperador"
5,3,2,2,3,2,3,4,4,3,"Reflexivo, Callado, Organizado, Planificador, Ansioso"
4,4,2,5,2,2,2,4,2,4,"Distante, Compasivo, Cooperador, Disciplinado, Planificador, Resiliente, Intelectual"
3,4,4,2,4,3,2,3,5,3,"Amable, Empático, Flexible, Ansioso, Vulnerable, Pragmático, Realista"
3,4,2,2,1,2,2,4,3,4,"Discreto, Amable, Cooperador, Disciplinado, Intelectual"
1,4,2,4,3,5,2,4,1,4,"Extrovertido, Entusiasta, Conciliador, Minucioso, Organizado, Estable emocionalmente"
3,5,3,4,3,3,1,3,2,3,"Empático, Conciliador, Seguro, Calmado"
4,4,2,1,2,3,2,4,4,3,"Discreto, Reflexivo, Empático, Eficiente, Organizado, Ansioso, Temperamental"
3,4,3,3,1,3,1,4,3,4,"Compasivo, No convencional, Intelectual"
3,4,3,3,2,3,2,3,3,5,"Amable, Intelectual"
4,3,1,4,3,3,4,5,3,3,"Discreto, Competitivo, Crítico, Planificador, Disciplinado, Estable emocionalmente"
4,4,4,4,1,2,1,2,3,5,"Reflexivo, Distante, Amable, Descuidado, Relajado, Original, No convencional"
1,2,2,4,2,4,4,3,2,4,"Asertivo, Desconfiado, Directo, Calmado, Seguro, Imaginativo, Original"
3,5,1,5,2,4,1,5,1,4,"Compasivo, Disciplinado, Fiable, Seguro, Estable emocionalmente, Imaginativo"
2,4,3,5,2,4,2,4,1,4,"Energético, Cooperador, Relajado, Imaginativo"
5,5,2,3,2,2,1,4,3,3,"Discreto, Distante, Amable, Disciplinado, Planificador"
1,3,4,3,2,4,2,2,3,4,"Sociable, Hablador, Impulsivo, Descuidado, Curioso"
2,4,2,4,2,4,2,4,2,5,"Energético, Asertivo, Empático, Planificador, Eficiente, Sereno, Creativo, Curioso"
2,2,4,2,4,3,3,2,4,3,"Escéptico, Flexible, Inseguro, Ansioso, Práctico, Pies en la tierra"
5,3,3,2,2,1,3,3,4,4,"Callado, Reservado, Temperamental, Vulnerable, No convencional, Original"
4,4,3,2,3,3,2,3,4,3,"Callado, Empático, Vulnerable"
4,4,4,1,2,2,2,2,5,3,"Introvertido, Reservado, Empático, Conciliador, Flexible, Sensible al estrés, Preocupado"
3,5,4,3,2,3,2,3,2,4,"Confiado, Desorganizado, Relajado, Resiliente, Estable emocionalmente, Imaginativo, Curioso"
3,4,3,3,3,3,1,3,2,3,"Empático, Confiado, Seguro, Calmado"
4,3,2,4,2,2,4,4,3,4,"Reservado, Escéptico, Eficiente, Sereno, Seguro, Curioso, Imaginativo"
3,3,3,1,5,3,3,3,5,2,"Temperamental, Vulnerable, Pragmático"
3,3,4,3,3,3,3,2,4,3,"Relajado, Espontáneo"
2,4,4,5,2,4,2,3,2,4,"Hablador, Sociable, Amable, Desorganizado, Seguro, Intelectual, Imaginativo"
1,3,4,4,3,4,3,1,3,4,"Entusiasta, Flexible, Seguro"
1,5,3,3,3,5,2,4,3,3,"Sociable, Conciliador"
2,4,5,3,2,4,2,2,3,4,"Energético, Sociable, Conciliador, Desorganizado, Espontáneo, Imaginativo, Creativo"
5,4,2,3,3,1,2,4,2,3,"Reflexivo, Compasivo, Fiable, Disciplinado, Estable emocionalmente, Relajado"
1,4,3,3,2,5,2,4,3,3,"Hablador, Asertivo, Confiado, Amable"
5,5,3,4,2,2,1,3,2,4,"Introvertido, Conciliador, Relajado, No convencional, Intelectual"
3,4,5,4,3,4,2,2,3,3,"Amable, Confiado, Descuidado, Impulsivo, Relajado"
3,5,4,1,2,3,1,2,5,4,"Empático, Amable, Descuidado, Relajado, Preocupado, Intelectual"
3,3,2,3,3,3,3,4,3,3,"Organizado, Disciplinado"
2,2,1,1,1,3,3,4,5,4,"Desconfiado, Crítico, Eficiente, Planificador, Temperamental, Vulnerable, Creativo"
4,3,4,1,1,3,4,3,4,5,"Introvertido, Reflexivo, Desconfiado, Directo, Impulsivo, Vulnerable, Preocupado, Curioso, Imaginativo"
1,3,3,3,2,4,4,3,2,4,"Hablador, Desconfiado, Calmado, No convencional"
1,3,3,4,1,5,4,4,2,4,"Energético, Hablador, Crítico, Estable emocionalmente, Curioso, No convencional"
3,4,2,3,2,3,2,4,4,4,"Amable, Disciplinado, Organizado, No convencional"
3,2,3,2,2,2,5,2,4,4,"Introvertido, Competitivo, Flexible, Descuidado, Inseguro, Curioso, No convencional"
4,3,2,5,3,2,2,5,2,4,"Distante, Callado, Minucioso, Planificador, Resiliente"
3,4,4,4,2,3,2,2,2,3,"Compasivo, Impulsivo, Resiliente"
3,3,5,4,4,3,3,1,3,2,"Relajado, Espontáneo, Seguro, Resiliente, Pragmático, Tradicional"
3,3,2,4,1,4,2,3,2,5,"Seguro, Relajado, Original"
3,3,3,5,2,3,3,4,2,4,"Relajado, Creativo, Intelectual"
5,3,4,3,3,1,3,3,3,3,"Distante, Discreto, Descuidado, Relajado"
4,3,4,3,2,3,2,2,3,4,"Distante, Relajado, Desorganizado, Creativo, Intelectual"
4,3,4,1,1,2,4,2,4,4,"Discreto, Competitivo, Flexible, Temperamental, No convencional"
3,4,2,4,4,3,2,4,3,3,"Empático, Disciplinado, Planificador, Estable emocionalmente, Pragmático"
3,4,2,1,1,3,2,3,4,5,"Empático, Compasivo, Ansioso, Intelectual, Original"
2,4,3,4,3,4,2,4,2,4,"Hablador, Sociable, Conciliador, Amable, Estable emocionalmente"
3,3,2,3,4,3,4,4,4,3,"Escéptico, Crítico, Fiable, Convencional, Tradicional"
3,4,1,4,2,3,2,5,2,3,"Conciliador, Organizado, Seguro, Resiliente"
3,3,3,2,2,3,3,3,4,3,"Ansioso, Temperamental"
2,3,3,4,2,3,4,3,3,4,"Crítico, Franco, Seguro, Calmado, Curioso, Creativo"
2,3,3,3,2,4,3,3,3,4,"Asertivo, Energético, Creativo"
4,3,2,3,2,2,2,5,3,4,"Reflexivo, Introvertido, Minucioso, Organizado, Original"
3,2,2,4,2,3,4,5,2,4,"Directo, Organizado, Seguro, Curioso, No convencional"
3,2,3,4,3,3,4,3,2,4,"Crítico, Escéptico, Estable emocionalmente, Calmado"
4,4,1,4,3,3,1,5,2,3,"Introvertido, Discreto, Cooperador, Compasivo, Disciplinado, Estable emocionalmente"
1,2,2,2,3,4,4,4,3,3,"Hablador, Asertivo, Crítico, Escéptico, Disciplinado, Fiable"
1,3,2,5,3,5,3,4,1,4,"Entusiasta, Sociable, Disciplinado, Calmado"
3,1,3,2,4,2,5,3,5,2,"Discreto, Escéptico, Vulnerable, Inseguro, Pragmático, Pies en la tierra"
5,4,2,4,3,1,2,4,3,3,"Distante, Introvertido, Conciliador, Planificador, Fiable, Seguro"
2,2,1,2,3,3,5,5,3,4,"Desconfiado, Crítico, Planificador"
3,3,5,4,4,3,3,2,3,2,"Espontáneo, Relajado, Pies en la tierra, Tradicional"
2,3,4,4,3,4,4,3,2,3,"Hablador, Franco, Espontáneo, Desorganizado, Seguro, Calmado"
3,3,5,2,3,3,3,2,4,4,"Flexible, Sensible al estrés, Ansioso"
5,3,1,4,4,2,2,5,2,2,"Discreto, Reflexivo, Planificador, Relajado, Convencional, Tradicional"
3,3,2,4,2,3,2,4,2,4,"Planificador, Relajado, Original, Creativo"
3,4,2,1,2,2,2,4,4,3,"Introvertido, Confiado, Amable, Planificador, Fiable, Preocupado, Sensible al estrés"
1,4,4,3,3,4,3,2,3,3,"Entusiasta, Asertivo, Espontáneo, Desorganizado"
4,4,3,3,3,3,2,3,2,2,"Reflexivo, Amable, Compasivo, Estable emocionalmente, Sereno, Convencional"
3,5,2,5,1,3,1,4,2,4,"Cooperador, Organizado, Sereno, Seguro, Intelectual"
1,4,1,4,3,5,1,4,2,3,"Entusiasta, Energético, Empático, Organizado, Planificador, Estable emocionalmente, Seguro"
4,2,4,4,3,2,4,3,3,2,"Reflexivo, Reservado, Competitivo, Escéptico, Descuidado, Flexible, Resiliente, Estable emocionalmente, Práctico, Pragmático"
4,3,3,3,3,2,3,4,3,2,"Discreto, Práctico"
2,3,1,2,3,4,3,4,3,3,"Hablador, Eficiente, Planificador"
3,4,4,4,4,3,1,2,2,1,"Amable, Impulsivo, Relajado, Resiliente, Calmado, Pies en la tierra, Tradicional"
5,3,3,1,3,2,3,3,4,3,"Discreto, Preocupado, Temperamental"
4,2,4,2,4,2,4,3,4,2,"Reservado, Directo, Flexible, Sensible al estrés, Práctico, Convencional"
3,4,3,4,5,2,2,3,3,2,"Discreto, Introvertido, Empático, Relajado, Resiliente, Realista, Convencional"
2,5,1,4,3,3,2,5,2,4,"Cooperador, Minucioso, Planificador, Calmado"
4,3,2,2,4,2,4,4,4,2,"Introvertido, Franco, Fiable, Preocupado, Tradicional"
4,3,3,2,3,2,4,2,4,3,"Distante, Introvertido, Escéptico, Flexible, Desorganizado, Temperamental"
3,5,1,5,2,4,1,5,1,4,"Confiado, Empático, Minucioso, Eficiente, Calmado, No convencional, Imaginativo"
3,5,2,4,4,3,1,4,2,2,"Compasivo, Disciplinado, Seguro, Tradicional"
4,2,5,2,2,2,4,2,4,4,"Reflexivo, Franco, Desconfiado, Espontáneo, Sensible al estrés, No convencional, Intelectual"
2,4,2,4,3,3,2,4,2,3,"Empático, Amable, Planificador, Fiable, Estable emocionalmente"
1,5,3,4,1,5,1,4,2,5,"Sociable, Cooperador, Conciliador, Relajado, Original, Creativo"
3,4,4,4,2,2,2,2,2,4,"Reflexivo, Conciliador, Relajado, Resiliente, Curioso, No convencional"
2,3,2,1,3,4,3,3,5,3,"Energético, Sociable, Ansioso, Sensible al estrés"
2,3,1,4,2,4,4,5,2,4,"Extrovertido, Asertivo, Escéptico, Organizado, Estable emocionalmente, Seguro, Imaginativo"
3,4,4,4,3,3,2,2,2,3,"Cooperador, Relajado, Estable emocionalmente"
3,2,1,3,5,3,4,4,3,2,"Crítico, Fiable, Tradicional"
3,3,3,3,4,3,3,3,3,3,Convencional
5,2,2,3,2,2,4,4,3,4,"Introvertido, Discreto, Crítico, Desconfiado, Disciplinado, Eficiente, Imaginativo"
2,4,2,3,2,4,1,3,3,4,"Sociable, Amable, Empático, Imaginativo, Intelectual"
3,4,4,2,1,2,2,2,4,5,"Reservado, Distante, Confiado, Conciliador, Relajado, Sensible al estrés, Temperamental, No convencional"
3,2,3,3,3,3,4,4,4,3,Escéptico
4,5,3,1,2,2,1,3,5,4,"Reflexivo, Cooperador, Amable, Ansioso, Sensible al estrés, Curioso"
3,3,5,2,3,3,2,1,4,3,"Flexible, Espontáneo, Inseguro, Ansioso"
